bedrift,avdeling,telefon,bransje,org num
Dale Avfall & Miljø AS,Vestland,413 11 100,['Renovasjon'],920209734.0
Telemark Massemottak AS,Vestfold og Telemark,,['Renovasjon'],822718302.0
Mosby Anlegg,Agder,930 43 291,['Renovasjon'],953850443.0
System Flyttebyrå AS,Viken,21 39 07 70,['Renovasjon'],818738102.0
Jens Pettersen AS,Viken,,['Eiendomshandel og -utleie'],942317719.0
Returstål AS,Viken,,['Avfallsbehandling og -gjenvinning'],911780135.0
Eco Loop Norway AS,Nordland,911 57 525,['Renovasjon'],922768056.0
Bø Miljøstasjon SA,Vestfold og Telemark,35 95 05 32,['Renovasjon'],998076218.0
Burhol Transport AS,Oslo,950 33 000,['Renovasjon'],946839183.0
Gloppen Næringspark AS,Vestland,,['Renovasjon'],913811216.0
Svillegjenvinning AS,Viken,,['Avfallsbehandling og -gjenvinning'],921170890.0
Viking Gjenvinning Nord AS,Nordland,,['Avfallsbehandling og -gjenvinning'],921536747.0
Sanden Transport AS,Agder,913 69 426,['Renovasjon'],922270112.0
Enebakk Bioprodukter AS,Trøndelag,,['Renovasjon'],927403188.0
Renseteknikk AS,Agder,909 66 566,['Avfallsbehandling og -gjenvinning'],977241928.0
Raskretur AS,Troms og Finnmark,918 25 335,['Renovasjon'],923790861.0
Sem Jord AS,Viken,66 90 51 86,['Renovasjon'],963426372.0
Metallco Ee Trondheim AS,Trøndelag,,['Avfallsbehandling og -gjenvinning'],993416436.0
Elektrogjenvinning Møre AS,Møre og Romsdal,70 04 04 60,['Avfallsbehandling og -gjenvinning'],984627335.0
Ronny Mobakken AS,Vestland,,['Avfallsbehandling og -gjenvinning'],918808353.0
Landbruk & Biogass AS,Innlandet,,['Renovasjon'],915929052.0
Vidar Vestli Transport AS,Vestfold og Telemark,,['Renovasjon'],914633125.0
Tanksikring AS,Vestland,,['Avfallsbehandling og -gjenvinning'],920610242.0
Bergmetall AS,Oslo,,['Hovedkontortjenester'],910528610.0
Metallco Hallingdal AS,Viken,61 18 76 70,['Avfallsbehandling og -gjenvinning'],915005586.0
Dagfinn Strøm Transport AS,Innlandet,922 40 115,['Renovasjon'],999557686.0
Bio Miljø AS,Nordland,971 39 224,['Renovasjon'],979842899.0
Oslomiljø AS,Oslo,,['Renovasjon'],924671947.0
Nå Metallretur & Eiendom AS,Vestfold og Telemark,950 59 940,['Avfallsbehandling og -gjenvinning'],911854694.0
Battery Operations Norway AS,Viken,,['Avfallsbehandling og -gjenvinning'],924385979.0
Wold Fyr og Flamme AS,Innlandet,,['Renovasjon'],919349654.0
Oslo Resirkulering AS,Oslo,,['Renovasjon'],920851592.0
Teleco Tjenesten AS,Viken,,['Renovasjon'],913128818.0
Miljøparken Gjenvinning AS,Agder,38 18 46 60,['Avfallsbehandling og -gjenvinning'],985642443.0
Eb Eiendomsdrift AS,Oslo,,['Hovedkontortjenester'],989138774.0
Hammervold Renovasjon AS,Møre og Romsdal,915 10 505,['Renovasjon'],979541740.0
Øvre Namdal Renovasjon AS,Trøndelag,74 33 57 48,['Renovasjon'],976650476.0
Greenergy AS,Vestland,,['Avfallsbehandling og -gjenvinning'],922435774.0
Westco Investering AS,Rogaland,,['Renovasjon'],918285318.0
Bueno Transport AS,Oslo,22 15 23 13,['Renovasjon'],990027021.0
Storoslo Containerservice AS,Oslo,466 24 444,['Renovasjon'],924915242.0
Kompostering AS,Trøndelag,934 30 300,['Renovasjon'],988557897.0
Kjell Myhrer Transport AS,Viken,,['Renovasjon'],964685789.0
Martinsen Eiendom og Mjøslekter AS,Innlandet,61 16 17 00,['Eiendomshandel og -utleie'],988656275.0
Aquapro AS,Vestland,,['Renovasjon'],914827922.0
Organisk Materielretur AS,Rogaland,970 76 227,['Renovasjon'],814392562.0
Gb Gjenvinning AS,Viken,,['Avfallsbehandling og -gjenvinning'],925768731.0
Terracycle Norway AS,Oslo,23 89 40 00,['Renovasjon'],997447638.0
Wefix Norge AS,Oslo,22 99 29 26,['Renovasjon'],923791612.0
Ibestad Skipshugging & Sanering AS,Troms og Finnmark,,['Avfallsbehandling og -gjenvinning'],924528087.0
Skjørten Massemottak AS,Viken,,['Renovasjon'],916368283.0
Green Cleaner AS,Rogaland,,['Avfallsbehandling og -gjenvinning'],924723203.0
Brødrene Roven AS,Innlandet,909 64 430,['Renovasjon'],987977701.0
B. Hansen Renovasjon 2 AS,Agder,,['Renovasjon'],899556232.0
Ng Vekst AS,Viken,22 12 96 00,['Hovedkontortjenester'],998901200.0
Øhrn AS,Viken,406 43 409,['Renovasjon'],925695343.0
Viking Gjenvinning Agder AS,Møre og Romsdal,,['Avfallsbehandling og -gjenvinning'],924999101.0
Gruten AS,Oslo,466 93 195,['Avfallsbehandling og -gjenvinning'],913634942.0
Miljø Norge AS,Viken,901 81 555,['Avfallsbehandling og -gjenvinning'],926627929.0
Tankfjerning,Oslo,705339242,['Avfallsbehandling og -gjenvinning'],914616263.0
Isaksen Renovasjon AS,Vestfold og Telemark,,['Renovasjon'],898830322.0
Håkon Lunde Miljø AS,Oslo,406 08 950,['Avfallsbehandling og -gjenvinning'],980625214.0
Viking Gjenvinning Trøndelag AS,Møre og Romsdal,,['Avfallsbehandling og -gjenvinning'],924768614.0
Wastefront AS,Oslo,,['Avfallsbehandling og -gjenvinning'],922221316.0
J Almaas Transport AS,Trøndelag,,['Renovasjon'],975807525.0
Gallos Arena AS,Rogaland,,['Renovasjon'],922545413.0
Holandsvika Industri AS,Nordland,913 73 434,['Renovasjon'],917733856.0
Stokke Containerservice Kristiansen,Vestfold og Telemark,33 30 59 10,['Avfallsbehandling og -gjenvinning'],974365871.0
Norway Waste Management AS,Vestland,,['Avfallsbehandling og -gjenvinning'],927943700.0
Dovre Bulldozerlag A/S,Innlandet,901 43 636,['Renovasjon'],975988457.0
Helligvær Brøyteservice AS,Nordland,991 63 382,['Renovasjon'],990796041.0
Minianlegg Øst AS,Viken,,['Avfallsbehandling og -gjenvinning'],921230397.0
Jørgen Transport AS,Vestfold og Telemark,,['Renovasjon'],922261377.0
Serkland AS,Vestfold og Telemark,951 41 542,['Renovasjon'],916555857.0
Miljø-Alliansen AS,Viken,64 86 31 03,['Renovasjon'],986832017.0
Proff Gruppen Recycling AS,Oslo,,['Renovasjon'],921848420.0
Hekka AS,Viken,,['Avfallsbehandling og -gjenvinning'],919372354.0
Helgerud Massemottak AS,Viken,,['Renovasjon'],922606463.0
Brontes AS,Troms og Finnmark,975 18 775,['Avfallsbehandling og -gjenvinning'],920205631.0
Pettersen & Pinderød Miljø AS,Viken,,['Renovasjon'],975802647.0
Trøndelag Gjenvinning AS,Trøndelag,,['Renovasjon'],985849706.0
Jm Gjenvinning AS,Innlandet,,['Avfallsbehandling og -gjenvinning'],923143890.0
Søppel Konger AS,Oslo,,['Renovasjon'],823671342.0
Brødr Salomonsen AS,Vestland,56 14 50 11,['Renovasjon'],830560092.0
Viking Ottersøy AS,Møre og Romsdal,,['Avfallsbehandling og -gjenvinning'],921542097.0
Gjenbruk Norge AS,Vestfold og Telemark,919 21 960,['Avfallsbehandling og -gjenvinning'],925284823.0
Turmo Holding AS,Nordland,,['Avfallsbehandling og -gjenvinning'],992827432.0
Transport og Gjenvinning AS,Trøndelag,,['Renovasjon'],925603775.0
Asker Massemottak AS,Viken,,['Renovasjon'],814887642.0
Oljetanksanering,Viken,,['Avfallsbehandling og -gjenvinning'],992041757.0
Wilhelmsen & Sønner Industrirenovasjon AS,Viken,922 77 600,['Avfallsbehandling og -gjenvinning'],980901920.0
Tres Cobres AS,Vestfold og Telemark,,['Avfallsbehandling og -gjenvinning'],919018534.0
Viking Gjenvinning Finnmark AS,Møre og Romsdal,,['Avfallsbehandling og -gjenvinning'],923392505.0
Borgeskogen Metallgjenvinning AS,Vestfold og Telemark,913 42 676,['Avfallsbehandling og -gjenvinning'],920319408.0
Ocean Geoloop AS,Trøndelag,920 52 901,['Renovasjon'],824505802.0
Miljøtrans AS,Troms og Finnmark,,['Renovasjon'],998643082.0
Kvikk Bag AS,Oslo,454 54 541,['Avfallsbehandling og -gjenvinning'],925218448.0
Merdeveien 12 AS,Vestfold og Telemark,35 01 03 76,['Eiendomshandel og -utleie'],999111254.0
Bil1din Verdal AS,Trøndelag,,['Renovasjon'],825238972.0
Ulven Retur AS,Oslo,,['Renovasjon'],920039812.0
Søppelbud AS,Viken,,['Renovasjon'],822124402.0
Aion AS,Viken,909 43 215,['Renovasjon'],919510773.0
Stormyra Miljøstasjon AS,Trøndelag,74 82 45 35,['Renovasjon'],996462080.0
Oslo Søppel og Avfallshenting AS,Oslo,,['Renovasjon'],925392960.0
Borge Massemottak AS,Viken,,['Renovasjon'],916368240.0
Norwegian Waste Agency AS,Vestland,952 99 866,['Renovasjon'],927089637.0
Paltosken Avløpsanlegg AS,Agder,,['Renovasjon'],984629192.0
Amg Ressurs AS,Troms og Finnmark,,['Avfallsbehandling og -gjenvinning'],921129769.0
Tj Metall AS,Trøndelag,,['Avfallsbehandling og -gjenvinning'],813271362.0
Gjenkraft AS,Rogaland,,['Avfallsbehandling og -gjenvinning'],919293810.0
Circumar AS,Trøndelag,,['Avfallsbehandling og -gjenvinning'],923145273.0
Pcb Sanering AS,Viken,481 73 208,['Avfallsbehandling og -gjenvinning'],980376230.0
Miljøpartnerne AS,Trøndelag,,['Renovasjon'],993309745.0
ANS Karlsen & Sønner,Vestfold og Telemark,35 57 08 99,['Renovasjon'],955484029.0
Eltervåg AS,Rogaland,,['Renovasjon'],998285003.0
Rusken Taxi AS,Viken,,['Renovasjon'],918826416.0
Frode Husby AS,Trøndelag,,['Avfallsbehandling og -gjenvinning'],917811202.0
Jamina AS,Rogaland,,['Avfallsbehandling og -gjenvinning'],914523397.0
Caravan og Bobildeler AS,Innlandet,471 38 166,['Avfallsbehandling og -gjenvinning'],920794076.0
24 Søppel og Flytting AS,Oslo,919 26 802,['Renovasjon'],925830038.0
Sirkom AS,Viken,,['Renovasjon'],925687375.0
Vindafjord Containerservice AS,Rogaland,,['Avfallsbehandling og -gjenvinning'],925803251.0
Østfold Avfallssortering IKS,Viken,,['Renovasjon'],924961821.0
A-Sekk AS,Agder,,['Renovasjon'],920553737.0
Vemo AS,Rogaland,,['Hovedkontortjenester'],915484174.0
Viken Gjenvinning AS,Viken,,['Avfallsbehandling og -gjenvinning'],926398121.0
Renovation Group AS,Oslo,,['Renovasjon'],921067011.0
Scandi Energy Norway AS,Viken,,['Renovasjon'],924658800.0
Miljøvekst AS,Vestland,53 65 19 00,['Avfallsbehandling og -gjenvinning'],988581569.0
Norsk Biodrivstoff AS,Trøndelag,908 99 646,['Renovasjon'],991191771.0
Liholmen Biogass AS,Troms og Finnmark,978 80 236,['Renovasjon'],920153224.0
Rewall AS,Rogaland,958 74 230,['Avfallsbehandling og -gjenvinning'],928152928.0
Boggitrans AS,Vestland,,['Renovasjon'],988036285.0
Marvika Senter Butikk 5 AS,Agder,,['Eiendomshandel og -utleie'],995557010.0
T Bakken AS,Viken,911 34 973,['Renovasjon'],962938981.0
Sørmiljø Holding AS,Agder,38 08 60 00,['Avfallsbehandling og -gjenvinning'],957869513.0
Kurt Hamre Miljø & Gjenvinning AS,Vestland,,['Avfallsbehandling og -gjenvinning'],932149206.0
Konsulentfirma Eriksen AS,Trøndelag,,['Avfallsbehandling og -gjenvinning'],912493652.0
Klepp Kommune Kommunalteknisk Avdeling Renovasjon,Rogaland,,['Renovasjon'],974773368.0
Rænsk,Trøndelag,,['Renovasjon'],926772899.0
Renovasjon i Fredrikstad,Viken,,['Renovasjon'],977108411.0
Ullensvang Kommune Renovasjon,Vestland,,['Renovasjon'],920500633.0
Kristiansund Kommune Avd Renovasjonsvesen,Møre og Romsdal,,['Renovasjon'],974775735.0
Flesberg Kommune Renovasjon,Viken,,['Renovasjon'],974640104.0
Søndre Land Kommune Renovasjon,Innlandet,,['Renovasjon'],974639327.0
Oslo Kommune Renovasjons- og Gjenvinningsetaten Mottak For Farlig Avfall,Oslo,,['Avfallsbehandling og -gjenvinning'],923954791.0
Total Waste Management Alliance Limited,,,['Avfallsbehandling og -gjenvinning'],913973003.0
Ordinem Sia,,,['Renovasjon'],813984792.0
Renonorden AS Konkursbo,Viken,,['Renovasjon'],919587075.0
Renonorden ASA Konkursbo,Viken,,['Renovasjon'],919587709.0
Follestad Gjenvinningsstasjon,Viken,,['Renovasjon'],974637766.0
Fönix Miljö AB,Vestfold og Telemark,,['Renovasjon'],925787183.0
Lø-Ren,Oslo,,['Renovasjon'],926173073.0
Equinor ASA Avd Northern Lights,Rogaland,,['Renovasjon'],923609016.0
Trettestykket Kildesortering,Viken,,['Renovasjon'],926958615.0
Aurskog-Høland Kommune Var Renovasjon,Viken,,['Renovasjon'],948164256.0
Bamble Kommune Renovasjonsvesenet,Vestfold og Telemark,,['Renovasjon'],974640775.0
Sunndal Kommune Renovasjon,Møre og Romsdal,,['Renovasjon'],974776634.0
Hvaler Kommune Renovasjon,Viken,,['Renovasjon'],974637200.0
Rakkestad Kommune Renovasjon,Viken,,['Renovasjon'],974637472.0
Esvall Fyllplass,Viken,,['Renovasjon'],974638096.0
Sandefjord Kommune Renovasjon,Vestfold og Telemark,,['Renovasjon'],974640287.0
Renovasjonsvesenet,Trøndelag,,['Renovasjon'],974777223.0
Renovasjonsvesenet i Værøy,Nordland,,['Renovasjon'],974791994.0
Kvæfjord Kommune Renovasjonsvesenet,Troms og Finnmark,,['Renovasjon'],974792354.0
Stor-Elvdal Kommune Renovasjonstjenester,Innlandet,,['Renovasjon'],920284396.0
Leka Kommune Renovasjonsvesenet,Trøndelag,,['Renovasjon'],974778270.0
Borregaard AS Avd Avfallsbehandling,Viken,,['Renovasjon'],895623032.0
Siljan Kommune Renovasjon,Vestfold og Telemark,,['Renovasjon'],974640740.0
Hå Kommune Renovasjon,Rogaland,,['Renovasjon'],974773333.0
Sauda Kommune Renovasjon,Rogaland,,['Renovasjon'],914122406.0
Teknisk Drift Renovasjon,Rogaland,,['Renovasjon'],974773481.0
Årdal Kommune Renovasjonsverket,Vestland,,['Renovasjon'],974775255.0
Steinkjer Kommune Renovasjon,Trøndelag,,['Renovasjon'],974777576.0
Gjesdal Kommune Renovasjon,Rogaland,,['Renovasjon'],974773422.0
Kongsberg Kommune Gomsrud Avfallsplass,Viken,,['Renovasjon'],974639599.0
Nittedal Kommune Teknisk Sektor Renovasjon,Viken,,['Renovasjon'],974638002.0
Rauma Kommune Anleggstjenesten Renovasjon,Møre og Romsdal,,['Renovasjon'],974776308.0
Notodden Kommune Renovasjon,Vestfold og Telemark,,['Renovasjon'],974640716.0
Vardø Kommune Forvaltning Av Avfall,Troms og Finnmark,,['Renovasjon'],974793075.0
Ringsaker Kommune Renovasjon,Innlandet,,['Renovasjon'],864950582.0
Teknisk Drift Renovasjon Hemsedal Kommune,Viken,,['Renovasjon'],996158462.0
Longyearbyen Lokalstyre Tekniske Tjenester - Renovasjon,Svalbard,,['Renovasjon'],984047851.0
Hafslund Oslo Celsio AS avd Klemetsrudveien,Oslo,22 43 59 80,['Renovasjon'],977296919.0
Gatedalen Miljøanlegg,Viken,69 10 80 00,['Renovasjon'],974637146.0
Oppdal Miljøstasjon,Trøndelag,72 40 10 00,['Renovasjon'],964983003.0
Rusken,Oslo,924 60 800,['Renovasjon'],996922766.0
Mtb Recycling,,,['Avfallsbehandling og -gjenvinning'],919443367.0
Sutco-Polska Sp. Z.O.O.,,,['Renovasjon'],917954070.0
Bavaria Getränkemaschinen Gmbh,,,['Avfallsbehandling og -gjenvinning'],916327048.0
Degerfors Skrot AB,,,['Renovasjon'],921197446.0
Veidekke Industri AS Mm Bergen,Vestland,,['Renovasjon'],913536770.0
Step Oiltools (Uk) Limited,,,['Renovasjon'],923702261.0
Ardent Maritime Uk Limited,,,['Renovasjon'],924298812.0
Sankyo Keiso Sangyo Co Ltd,,,['Avfallsbehandling og -gjenvinning'],924721537.0
Miljøpress i Nossebro AB,,,['Avfallsbehandling og -gjenvinning'],881548062.0
Veøy AS avd Tingvoll,Møre og Romsdal,,['Renovasjon'],917160635.0
Collicare Logistics Sia,,,['Renovasjon'],925841056.0
Fortum Waste Solutions NUF,,,['Renovasjon'],927594242.0
Rw Recycling World Gmbh,,,['Avfallsbehandling og -gjenvinning'],828293532.0
Steinert Gmbh,,,['Avfallsbehandling og -gjenvinning'],928353281.0
Kuehne + Nagel S.À R.L.,,,['Renovasjon'],928241556.0
Aker Solutions AS avd Stord Demontering,Vestland,,['Avfallsbehandling og -gjenvinning'],929877950.0
Rokke Avfallsanlegg,Viken,69 19 33 15,['Avfallsbehandling og -gjenvinning'],874637122.0
Solør Bioenergi avd Vigrestad,Rogaland,975 97 000,['Renovasjon'],989236482.0
Drift og utbyggingstjenesten i Harstad avdeling renovajon,Troms og Finnmark,77 02 68 77,['Renovasjon'],972417971.0
Clarios Sweden AB,,,['Avfallsbehandling og -gjenvinning'],877030792.0
Gips Recycling Danmark,,,['Avfallsbehandling og -gjenvinning'],911595443.0
Agrosol,Viken,69 24 20 82,['Avfallsbehandling og -gjenvinning'],937827016.0
Express Avfall Stein Morten Hugubakken,Vestland,,['Renovasjon'],822159982.0
Sims Recycling Solutions AB,,,['Avfallsbehandling og -gjenvinning'],894164492.0
Plastkonsult Gf Aktiebolag,,,['Avfallsbehandling og -gjenvinning'],912999955.0
Ecobat Logistics AS,Viken,,['Avfallsbehandling og -gjenvinning'],917249466.0
Tarpaper Recycling Norge,,,['Avfallsbehandling og -gjenvinning'],918900063.0
Metal Valor,,,['Avfallsbehandling og -gjenvinning'],919793619.0
Tarmen DA,Oslo,,['Renovasjon'],958068662.0
Trond Kolstad,Trøndelag,,['Renovasjon'],970162712.0
Langås Åge Dødsbo,Agder,,['Avfallsbehandling og -gjenvinning'],970176551.0
Stenes Container Service,Møre og Romsdal,,['Renovasjon'],976628535.0
Haugesund Miljø - Palleboden ANS,Rogaland,,['Avfallsbehandling og -gjenvinning'],979358628.0
British Nuclear Fules Plc,,,['Avfallsbehandling og -gjenvinning'],980144577.0
The Handyman Sigurd Gretarsson,Oslo,,['Renovasjon'],981647025.0
Laugen Bygg ANS,Trøndelag,,['Renovasjon'],982497361.0
Utsjok Kommune,,,['Renovasjon'],984297572.0
Østbø Nord AS,Nordland,,['Avfallsbehandling og -gjenvinning'],987269596.0
Ragn-Sells AB,Viken,,['Avfallsbehandling og -gjenvinning'],991059083.0
Container Rental Sa,,,['Renovasjon'],992582596.0
Huhtamaki Nederland Bv,,,['Avfallsbehandling og -gjenvinning'],996489167.0
Soil Management,Viken,,['Renovasjon'],997825837.0
Belfor Italia S.R.L,,,['Renovasjon'],998651484.0
Isir Impianti Srl,,,['Renovasjon'],999091105.0
Emilio Garces Benete,Oslo,,['Renovasjon'],812744232.0
Geo Metal Irina Gheorghe,Vestland,,['Avfallsbehandling og -gjenvinning'],812525972.0
Mittet Kaffegrut Formidling,Oslo,,['Avfallsbehandling og -gjenvinning'],913059697.0
Nordland Metall AS,Nordland,,['Renovasjon'],912702901.0
Sims Recycling Solutions AS,Viken,,['Avfallsbehandling og -gjenvinning'],913077377.0
Ciprian Metal Ciprian-Ionut Ion,Vestland,,['Renovasjon'],913190866.0
Kristian Metal Marian Iancu,Vestland,,['Avfallsbehandling og -gjenvinning'],913190955.0
Renovasjon i Grenland IKS,Vestfold og Telemark,35 10 10 10,['Renovasjon'],913482778.0
Barnas By Mircea Padeanu,Viken,,['Avfallsbehandling og -gjenvinning'],914122945.0
Combineering,Vestfold og Telemark,33 00 30 60,['Avfallsbehandling og -gjenvinning'],914417880.0
Midt Miljøavfall AS,Trøndelag,,['Avfallsbehandling og -gjenvinning'],914844428.0
Milgro Bv,,,['Renovasjon'],915164242.0
Norway Metals AS,Viken,994 98 989,['Avfallsbehandling og -gjenvinning'],915356583.0
Totus Environmental Limited,,,['Renovasjon'],915689884.0
Midt-Gudbrandsdal Renovasjonsselskap,Innlandet,61 28 31 78,['Renovasjon'],871040982.0
Kvernenes Service,Vestland,907 82 447,['Renovasjon'],916261810.0
Midt-Norge Massemottak AS,Viken,,['Avfallsbehandling og -gjenvinning'],916358210.0
Industrivekst Vang Holding AS,Innlandet,,['Avfallsbehandling og -gjenvinning'],916597894.0
Sar Gruppen AS,Oslo,,['Hovedkontortjenester'],916884397.0
Sscp Spv 1 AS,Oslo,,['Hovedkontortjenester'],916884222.0
Per-Ove Arntsen,Vestland,,['Avfallsbehandling og -gjenvinning'],917075980.0
Søppel-Ide AS,Trøndelag,,['Renovasjon'],917239797.0
Oslo Transport Yogarani Krishnakumar,Viken,,['Avfallsbehandling og -gjenvinning'],917522677.0
Ng Markets AS,Viken,,['Renovasjon'],917469717.0
Green De-Com AS,Nordland,35 53 57 00,['Avfallsbehandling og -gjenvinning'],917925135.0
Nordic Plastic Recycling AS,Møre og Romsdal,,['Avfallsbehandling og -gjenvinning'],918069283.0
Waste Trade AS,Viken,905 79 409,['Renovasjon'],918065725.0
Kvernenes Renovasjon,Vestland,,['Renovasjon'],918114866.0
Metallco Bil AS,Oslo,26 14 26 10,['Avfallsbehandling og -gjenvinning'],918126376.0
Grønn Arbeidskraft AS,Vestland,,['Avfallsbehandling og -gjenvinning'],918149961.0
Kim G. Kristiansen,Viken,412 45 432,['Renovasjon'],918606270.0
Bytp- Haugland,Agder,,['Avfallsbehandling og -gjenvinning'],918671870.0
Geo Tergo AS,Viken,,['Avfallsbehandling og -gjenvinning'],918372326.0
Green Carbon AS,Viken,,['Avfallsbehandling og -gjenvinning'],918830731.0
Virginijus Drevinskas - Vd Proff,Vestfold og Telemark,,['Renovasjon'],918850244.0
Gretland Reno,Viken,962 04 153,['Renovasjon'],919535792.0
Bergmannresirkulering Anton Iskander Bergmann,Viken,,['Avfallsbehandling og -gjenvinning'],919575980.0
Bergen Miljøstasjon AS,Vestland,982 85 132,['Renovasjon'],919786841.0
Retur Plast AS,Rogaland,51 42 02 22,['Avfallsbehandling og -gjenvinning'],919899441.0
Ulriksen Renovasjon,Vestland,,['Renovasjon'],919960507.0
High-Tech Recycling AS,Vestfold og Telemark,,['Avfallsbehandling og -gjenvinning'],920030106.0
Ng Topco AS,Viken,,['Hovedkontortjenester'],920039987.0
Østlie Service,Viken,,['Renovasjon'],920441726.0
Stena Recycling Decom AS,Vestfold og Telemark,,['Avfallsbehandling og -gjenvinning'],920373895.0
Yngves Rusk & Rask Yngve Andreas Hammerø Skog,Viken,,['Renovasjon'],920640192.0
Riverside Products David Filtvedt,Viken,,['Renovasjon'],920733182.0
Norscrap Offshore AS,Vestland,,['Avfallsbehandling og -gjenvinning'],920842046.0
Hermansen Recycling AS,Nordland,,['Avfallsbehandling og -gjenvinning'],921424434.0
Urbaser Nordic AS,Viken,,['Renovasjon'],921477805.0
Hermod Teigen Holding II AS,Rogaland,,['Hovedkontortjenester'],921832257.0
Berger Gjenvinning AS,Oslo,,['Avfallsbehandling og -gjenvinning'],921966598.0
Rig Partner Decom AS,Rogaland,,['Avfallsbehandling og -gjenvinning'],922021317.0
Telemark Gjenvinning AS,Vestfold og Telemark,,['Avfallsbehandling og -gjenvinning'],922039232.0
Rusthaugs Resirkulering Terje Rusthaug Allum,Oslo,996 39 969,['Renovasjon'],922130272.0
Redd Havet,Vestland,,['Renovasjon'],822134742.0
Viken Miljø AS,Viken,,['Avfallsbehandling og -gjenvinning'],922332592.0
Baade Pcrp,Møre og Romsdal,,['Avfallsbehandling og -gjenvinning'],922368813.0
