bedrift,avdeling,telefon,bransje,org num
Estremar Invest AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",915526373.0
Tmarstrand AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",926516639.0
Contero AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",916628463.0
Partrederi Eidet DA,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",979375018.0
Tectrix Aqua AS,Møre og Romsdal,900 34 199,"['Akvakultur', 'Akvakultur - tjenester']",819553882.0
Lancar AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",917401810.0
Aquafarming AS,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",918843221.0
Smenes Dykkerservice AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",927892022.0
Strong Sea AS,Møre og Romsdal,924 22 289,"['Akvakultur', 'Akvakultur - tjenester']",916099827.0
Diamar AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",917996598.0
Vesterålen Seaweed AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",917339937.0
Clt Solutions AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",918095306.0
Ocein AS Avd Kristiansund N,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",921039832.0
Frøy Nord AS Avd Konsulent,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",913351371.0
Abyss Ship Management AS Avd Sjøfart,Møre og Romsdal,,"['Utleie og leasing', 'Arbeidskrafttjenester', 'Akvakultur', 'Akvakultur - tjenester']",915495044.0
Firda Fighter AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",917991510.0
Frøy Vest AS Avd Administrasjon Ulsteinvik,Møre og Romsdal,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",884150752.0
Aqua Support Avd Servicetjenester,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",911694921.0
Polarfeed AS Avd Leknes,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",825504672.0
Abyss AS Avd Sistranda,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",987097876.0
Gildeskål Forskningsstasjon AS Avd Øya,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",950912278.0
Benchmark Genetics Norway AS Avd Bergen,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",983506925.0
Frøy Vest AS Avd Deknepollen,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",884150752.0
Aquaship Feedtrans AS Avd Kristiansund,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",985590133.0
Abyss AS Avd Kristiansund,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",987097876.0
Norsk Havservice AS Avd Brekstad,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",997126270.0
Ryfylke Rensefisk AS Avd Finnøy,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",983350755.0
Norsk Havservice AS avd Trondheim,Trøndelag,73 10 02 88,"['Akvakultur', 'Akvakultur - tjenester']",997126270.0
Pipulagnadj Vilhjalms/Axel,,,"['Akvakultur', 'Akvakultur - tjenester']",995028212.0
Abyss AS avd Smøla,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",987097876.0
Benchmark Animal Health Ltd,,,"['Akvakultur', 'Akvakultur - tjenester']",920767869.0
Abyss Ship Management AS avd Leirvika,Møre og Romsdal,,"['Utleie og leasing', 'Arbeidskrafttjenester', 'Akvakultur', 'Akvakultur - tjenester']",915495044.0
Ryfylke Rensefisk AS avd Tysvær,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",983350755.0
Cermaq Norway AS avd MS Engeløy,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",961922976.0
Abyss AS avd Haugesund,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",987097876.0
Ocein AS avd Klæbu,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",921039832.0
Sea Technology AS avd Bergen,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",922136831.0
Aquaship Feedtrans AS avd Førde,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",985590133.0
OK Marine AS avd Os,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",892794642.0
Polarfeed AS avd Øksfjord,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",825504672.0
Polarfeed AS avd Bodø,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",825504672.0
Nofi Oppdrettservice AS avd Kvalsund,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",994032909.0
Abyss AS avd Sandnessjøen,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",987097876.0
Abyss Ship Management AS avd Sandnessjøen,Nordland,,"['Utleie og leasing', 'Arbeidskrafttjenester', 'Akvakultur', 'Akvakultur - tjenester']",915495044.0
Fletcher Aquaculture Limited,,,"['Akvakultur', 'Akvakultur - tjenester']",927701448.0
Aquaculture (Guersney) Limited,,,"['Akvakultur', 'Akvakultur - tjenester']",927701499.0
Frøy Vest AS avd Sveio,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",884150752.0
Stim AS avd Tromsø,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",964873755.0
Åkerblå AS avd Tromsø,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",916763816.0
Åkerblå AS avd Finnsnes,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",916763816.0
Åkerblå AS avd Alta,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",916763816.0
Åkerblå AS avd Harstad,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",916763816.0
P/F Kj Hydraulik,,,"['Akvakultur', 'Akvakultur - tjenester']",928936104.0
Salmar Aker Ocean AS avd Stavanger,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",923534717.0
Salmar Aker Ocean AS avd Trondheim,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",923534717.0
YesMaritime AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",894858842.0
Salmar Farming AS avd Finnmark,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",966840528.0
Aqualife Services Limited Norsk Avdeling av Utenlandsk Foretak,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",883023722.0
Nofi Oppdrettservice AS avd Skjervøy,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",994032909.0
Gaia Salmon AS,Nordland,918 29 104,"['Fiskeoppdrett og -utstyr', 'Akvakultur', 'Akvakultur - tjenester']",916198191.0
Eurofishvac Ltd,,,"['Akvakultur', 'Akvakultur - tjenester']",915017207.0
Cargill Poland Sp. Z O O.,,,"['Akvakultur', 'Akvakultur - tjenester']",916626339.0
3x Technology Ehf,,,"['Akvakultur', 'Akvakultur - tjenester']",919853212.0
Aquaculture (guersney) Limited,,,"['Akvakultur', 'Akvakultur - tjenester']",927701499.0
Peter Østergård Aquahelse Fo,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",985537356.0
Håkon Nygård,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",985654255.0
Alfredssons Undervannstjenester,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",988152382.0
Bizerba Gmbh & Co. Kg,,,"['Akvakultur', 'Akvakultur - tjenester']",995648571.0
Ole Morten Vassdal,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",913001435.0
Maritim Planktrål Roy-Oskar Kvannli Olsen,Trøndelag,414 88 880,"['Akvakultur', 'Akvakultur - tjenester']",914275024.0
Lepperød Fiskehelsetjenester,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",914372372.0
Folla Alger AS,Nordland,476 20 858,"['Akvakultur', 'Akvakultur - tjenester']",814439062.0
Petter Sværen,Rogaland,900 19 063,"['Akvakultur', 'Akvakultur - tjenester']",914837413.0
Johnsson.pro,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",914851726.0
Andre Johnsen,Nordland,476 70 007,"['Akvakultur', 'Akvakultur - tjenester']",914961823.0
Joar Vaardal-Lunde,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",915062261.0
Sørensen Friskfisk,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",915205607.0
Vardøsentralen ANS,Troms og Finnmark,975 82 267,"['Akvakultur', 'Akvakultur - tjenester']",815453212.0
Nordre Aker Akvaponi Dag Ole Johnsen,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",915652700.0
Aardal Dykk & Service,Vestfold og Telemark,951 61 612,"['Akvakultur', 'Akvakultur - tjenester']",915704565.0
Hbk-Invest AS,Rogaland,977 87 197,"['Akvakultur', 'Akvakultur - tjenester']",916000804.0
Hbk Offshore Service AS,Rogaland,977 87 197,"['Akvakultur', 'Akvakultur - tjenester']",916009291.0
Jonas Jensen,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",816570212.0
Fiske- Liv AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",916754787.0
Sfd Innovation AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",916779550.0
Karl Olav Nekstad,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester', 'Sauehold', 'Jordbruk', 'Jordbruk - oppdrett og husdyrhold']",917044139.0
Sandra Tombre Nerhovde,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",917241295.0
Ryme Group AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",917260176.0
Benny Fjelldalselv,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",917322945.0
Salmotech AS,Nordland,908 58 490,"['Akvakultur', 'Akvakultur - tjenester']",817407382.0
Havfro AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",917443459.0
Subsee AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",917542694.0
Runhar Consult Runar Hartvigsen,Agder,918 75 053,"['Akvakultur', 'Akvakultur - tjenester']",917637954.0
Sea Farm Technologies AS,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",917817561.0
Bolaks Utvikling AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",917878587.0
Alexander Plamenov Paunov,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",817852882.0
Bara Mathieu,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",918120076.0
Helgeland Lumpsucker AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",918710450.0
Sea Inspiration AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",918708928.0
Vest Havbruk AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",819072272.0
Færder Fyr AS,Vestfold og Telemark,,"['Akvakultur', 'Akvakultur - tjenester']",919134372.0
Fjord Well AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",919156619.0
Nyheim Fisk og Service,Møre og Romsdal,971 81 644,"['Akvakultur', 'Akvakultur - tjenester']",919271175.0
Ofs Andenes AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",919360836.0
Fish Farming Matters Petter Arnesen,Oslo,907 81 365,"['Akvakultur', 'Akvakultur - tjenester']",919682817.0
Findit Norway AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",919759356.0
Line og Teineagn AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",919812095.0
Waagø Akvakultur,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",919797495.0
Nofitech Holding AS,Trøndelag,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",919936568.0
Grimelid Klekkeribistand,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",919937033.0
Active Fishing Buoys AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",920124380.0
Ph Invest Herøy AS,Nordland,,"['Eiendomshandel og -utleie', 'Akvakultur', 'Akvakultur - tjenester']",920188664.0
Rhyakva AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",920314554.0
Pescamar Holding II AS,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",920387241.0
Deltamerden AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",920415989.0
"Jk Consult, Johs.Karlgård",Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",920365655.0
Ellingsen Seafood Holding AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",920323618.0
Fish Management Group AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",920462189.0
Imerd AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",820394372.0
Keneth Larsen Holding AS,Troms og Finnmark,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",920692842.0
Lothex AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",920752446.0
Salmoclinic Norway AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",921166672.0
Sval Aqua AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",921727097.0
Henrik Sørensen,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",822138152.0
Jo Markus Worren,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",922268940.0
Stormer Investments AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",922414483.0
Dykker Hansen,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",922536872.0
Wiik Hansen AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",922608296.0
Tropelageret Joachim Nord,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",922729956.0
Sørensen Maritime,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",922972680.0
Vinghaugen AS,Trøndelag,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",923039406.0
Kb-Gruppen AS,Trøndelag,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",923242031.0
Spelmannsnesset AS,Trøndelag,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",923430989.0
Holstad Aqua Solutions AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",923449191.0
Sandor Multiservice Stefan Jenø Sandor Von Jeszenszky,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",923631011.0
Aaknes Service & Vedlikehold,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",923717978.0
Tindslett Service,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",923855246.0
Blue Invest Group AS,Nordland,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",923955097.0
Havlandet Kompetanse AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",924461594.0
Vest Aquaservice AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",924505702.0
Aarseth Maritime,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",924609826.0
Vestland Pharma AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",924524014.0
Ryfylke Berggylt AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",924688726.0
Jose Dykkerservice Jose Maria Sanchez Penalver,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",824818142.0
Hanche-Olsen Fiskehelse,Viken,930 05 283,"['Akvakultur', 'Akvakultur - tjenester']",925346098.0
Ned i Fjøra AS,Møre og Romsdal,907 61 705,"['Akvakultur', 'Akvakultur - tjenester']",925543004.0
Mo-Invest AS,Viken,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",925546895.0
Viken Marin AS,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",925631159.0
Fishway AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",925712264.0
Sylten Dykk,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",925873632.0
Havik Undervannsinspeksjon,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",825934022.0
Knutsen Dykkerliv,Innlandet,940 86 063,"['Akvakultur', 'Akvakultur - tjenester']",926003534.0
Jørn Vad,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",926000667.0
Standal Aqua AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",926044516.0
Momek Akva Service AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",926425048.0
Salmon Island AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",926524003.0
Dykkekompaniet AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",926674137.0
Hareid Rensefisk AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",926818791.0
Dyno Service Butkovic,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",926869515.0
Erstad Marine Fish Consulting,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",926931083.0
Dalum Kristoffer,Innlandet,476 76 640,"['Akvakultur', 'Akvakultur - tjenester']",926942581.0
Undseth Subsea,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",926955241.0
Havbruksservice AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",927000563.0
Linga Service AS,Vestland,916 50 052,"['Akvakultur', 'Akvakultur - tjenester']",926970232.0
Green Feed AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",926969420.0
Norms AS,Nordland,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",927056968.0
Sanchez Dykkertjenester,Vestland,984 46 640,"['Akvakultur', 'Akvakultur - tjenester']",927077701.0
Sea Farm Innovations AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",927139464.0
Michelsen Diving,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",927156679.0
Terje Piscopo,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",927315343.0
Seafront Production AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",927385740.0
Hanne Rokke,Vestfold og Telemark,,"['Akvakultur', 'Akvakultur - tjenester']",927390248.0
Biono AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",927404524.0
Måøy Multiservice,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",827443492.0
Peter Kishor Lie Strømmen,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",927533944.0
Nordbrua AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",927608847.0
Salmo Circle AS,Viken,915 63 925,"['Akvakultur', 'Akvakultur - tjenester']",927641720.0
Andalsvik Fiskehelse,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",927661101.0
Espen Vågen Dy,Vestland,984 86 007,"['Akvakultur', 'Akvakultur - tjenester']",927798840.0
T. Nilsen,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",828013912.0
Rikard Algrøy,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",928035026.0
Klarest AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",828128752.0
Christer M Johnsen,,,"['Akvakultur', 'Akvakultur - tjenester']",928205797.0
Avaks Consulting Pawel Fiett,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",828273272.0
Yri Holding AS,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",828127322.0
Blue Aqua Ships AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",928294536.0
Sordal Sea Service AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",828468332.0
Westcoast Aqua AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",928521877.0
Arctic Lumi AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",928609294.0
Subeye AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",828708112.0
Utror AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",928680568.0
Blue Aqua Management AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",928636046.0
Salmon Well AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",928753557.0
Akti Aqua Service AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",828776452.0
Ellila Fjell og Fjære,Vestland,416 64 176,"['Akvakultur', 'Akvakultur - tjenester']",928668215.0
Marcus AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",928857530.0
Seabuddy AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",828857452.0
Mikkjelsvollen AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",928849902.0
Aquatjeneste Bernt Olaf Martinsen,Agder,990 45 351,"['Akvakultur', 'Akvakultur - tjenester']",928737098.0
Hersdal Sjøtjenester,Rogaland,930 32 278,"['Akvakultur', 'Akvakultur - tjenester']",928958035.0
Botten Aquaservice,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",928994678.0
Mrs Holding AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",829022222.0
Aqon AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",929030400.0
G. Johnsen Dykketjenester,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",929102878.0
Råen Dykk,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",929128656.0
Akvatisk Kultivering AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",929160207.0
Lunde Service,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",929173171.0
Bergen Aqua Service - Eide-Johansen,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",929093712.0
Øren Aquaservice AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",929210506.0
Solvik M/S Leon Pedersen,Vestland,957 49 550,"['Akvakultur', 'Akvakultur - tjenester']",962132030.0
Aquatropics AS,Vestland,482 34 180,"['Akvakultur', 'Akvakultur - tjenester']",977196213.0
Onshore Fish Tec AS,Vestland,940 05 613,"['Akvakultur', 'Akvakultur - tjenester']",993997447.0
Genomar AS,Oslo,22 34 10 00,"['Akvakultur', 'Akvakultur - tjenester']",976559975.0
Prima Torsk AS,Nordland,958 45 567,"['Akvakultur', 'Akvakultur - tjenester']",992783729.0
Fish Link Holding AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",990305692.0
Escano AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",898503232.0
Kilda Biolink AS,Viken,33 48 46 10,"['Akvakultur', 'Akvakultur - tjenester']",981954548.0
Arctic Bass & Service Ole Sevald Hansen,Troms og Finnmark,77 74 72 00,"['Akvakultur', 'Akvakultur - tjenester']",986321160.0
Marine Art Tevasvold,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",992547391.0
Akos Invest ANS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",986616314.0
Harald Petter Kjærstad,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",985672113.0
Feedback Aquaculture ANS,Agder,37 15 11 98,"['Akvakultur', 'Akvakultur - tjenester']",887623252.0
Nina Østebø,Rogaland,909 96 324,"['Akvakultur', 'Akvakultur - tjenester']",995378329.0
Terje Føyen,Vestland,52 73 64 16,"['Akvakultur', 'Akvakultur - tjenester']",979260342.0
Atlantic Seafarms AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",985448604.0
